# End points of segments: 
#   0.00000000 0.05647880 0.09641530 0.13635180 0.16459140 0.20452790 0.24446440 0.30094320 
0.000000 -0.003049
0.000565 0.091480
0.001130 0.182788
0.001694 0.273674
0.002259 0.363931
0.002824 0.453338
0.003389 0.541662
0.003954 0.628659
0.004518 0.714071
0.005083 0.797622
0.005648 0.879029
0.006213 0.957993
0.006777 1.034214
0.007342 1.107394
0.007907 1.177250
0.008472 1.243529
0.009037 1.306020
0.009601 1.364571
0.010166 1.419099
0.010731 1.469598
0.011296 1.516140
0.011860 1.558863
0.012425 1.597966
0.012990 1.633693
0.013555 1.666309
0.014120 1.696097
0.014684 1.723334
0.015249 1.748290
0.015814 1.771216
0.016379 1.792344
0.016944 1.811882
0.017508 1.830017
0.018073 1.846914
0.018638 1.862718
0.019203 1.877555
0.019768 1.891537
0.020332 1.904760
0.020897 1.917306
0.021462 1.929249
0.022027 1.940650
0.022592 1.951564
0.023156 1.962039
0.023721 1.972114
0.024286 1.981826
0.024851 1.991205
0.025416 2.000278
0.025980 2.009067
0.026545 2.017593
0.027110 2.025872
0.027675 2.033921
0.028239 2.041753
0.028804 2.049377
0.029369 2.056805
0.029934 2.064044
0.030499 2.071102
0.031063 2.077986
0.031628 2.084700
0.032193 2.091248
0.032758 2.097636
0.033322 2.103866
0.033887 2.109941
0.034452 2.115863
0.035017 2.121634
0.035582 2.127256
0.036146 2.132731
0.036711 2.138058
0.037276 2.143239
0.037841 2.148274
0.038406 2.153164
0.038970 2.157909
0.039535 2.162509
0.040100 2.166964
0.040665 2.171274
0.041230 2.175439
0.041794 2.179458
0.042359 2.183332
0.042924 2.187059
0.043489 2.190639
0.044053 2.194072
0.044618 2.197357
0.045183 2.200495
0.045748 2.203483
0.046313 2.206323
0.046877 2.209012
0.047442 2.211552
0.048007 2.213940
0.048572 2.216178
0.049136 2.218263
0.049701 2.220196
0.050266 2.221977
0.050831 2.223604
0.051396 2.225077
0.051960 2.226397
0.052525 2.227562
0.053090 2.228572
0.053655 2.229428
0.054220 2.230128
0.054784 2.230673
0.055349 2.231062
0.055914 2.231296
0.056479 2.231373

0.056479 2.231373
0.056878 2.231369
0.057278 2.231358
0.057677 2.231340
0.058076 2.231315
0.058476 2.231283
0.058875 2.231243
0.059274 2.231197
